Solution_Size,Trial_Limit,Max_Iteration,Employed_Algo3,Onlooker_Algo3,Fold_ID,Seed,Iteration,Train_Fitness,Val_Fitness,Trace_Metric,Scout_Triggers
100,50,150,True,False,0,131,1,0.5997544700798674,0.6141374725294291,MCC,0
100,50,150,True,False,0,131,2,0.5997544700798674,0.6141374725294291,MCC,0
100,50,150,True,False,0,131,3,0.5997544700798674,0.6141374725294291,MCC,0
100,50,150,True,False,0,131,4,0.6053224755880959,0.8191262063537486,MCC,0
100,50,150,True,False,0,131,5,0.6053224755880959,0.8191262063537486,MCC,0
100,50,150,True,False,0,131,6,0.6053224755880959,0.8191262063537486,MCC,0
100,50,150,True,False,0,131,7,0.6165777412629176,0.5069447770645308,MCC,0
100,50,150,True,False,0,131,8,0.6165777412629176,0.5069447770645308,MCC,0
100,50,150,True,False,0,131,9,0.6165777412629176,0.5069447770645308,MCC,0
100,50,150,True,False,0,131,10,0.6165777412629176,0.5069447770645308,MCC,0
100,50,150,True,False,0,131,11,0.6165777412629176,0.5069447770645308,MCC,0
100,50,150,True,False,0,131,12,0.6165777412629176,0.5069447770645308,MCC,0
100,50,150,True,False,0,131,13,0.6165777412629176,0.5069447770645308,MCC,0
100,50,150,True,False,0,131,14,0.625423273197987,0.647150228929434,MCC,0
100,50,150,True,False,0,131,15,0.6509566694414943,0.6938347017889732,MCC,0
100,50,150,True,False,0,131,16,0.6509566694414943,0.6938347017889732,MCC,0
100,50,150,True,False,0,131,17,0.6509566694414943,0.6938347017889732,MCC,0
100,50,150,True,False,0,131,18,0.6509566694414943,0.6938347017889732,MCC,1
100,50,150,True,False,0,131,19,0.6509566694414943,0.6938347017889732,MCC,0
100,50,150,True,False,0,131,20,0.6509566694414943,0.6938347017889732,MCC,0
100,50,150,True,False,0,131,21,0.6509566694414943,0.6938347017889732,MCC,0
100,50,150,True,False,0,131,22,0.6509566694414943,0.6938347017889732,MCC,0
100,50,150,True,False,0,131,23,0.6509566694414943,0.6938347017889732,MCC,0
100,50,150,True,False,0,131,24,0.6509566694414943,0.6938347017889732,MCC,0
100,50,150,True,False,0,131,25,0.6509566694414943,0.6938347017889732,MCC,0
100,50,150,True,False,0,131,26,0.6509566694414943,0.6938347017889732,MCC,0
100,50,150,True,False,0,131,27,0.6509566694414943,0.6938347017889732,MCC,0
100,50,150,True,False,0,131,28,0.6509566694414943,0.6938347017889732,MCC,1
