Hidden_Nodes,Activation,Lambda_Value,Fold,ELM_Seed,Accuracy,Precision,Recall,NPV,Specificity,F1-Score,F2-Score,Bal Accuracy,MCC
5,sigmoid,0.0,2,143,0.5882352941176471,0.5833333333333334,0.56,0.5925925925925926,0.6153846153846154,0.5714285714285714,0.5645161290322581,0.5876923076923077,0.17565506213798923
5,sigmoid,0.0,2,144,0.47058823529411764,0.4642857142857143,0.52,0.4782608695652174,0.4230769230769231,0.49056603773584906,0.5078125,0.4715384615384616,-0.05718763176550473
5,sigmoid,0.0,2,145,0.6078431372549019,0.631578947368421,0.48,0.59375,0.7307692307692307,0.5454545454545454,0.5042016806722689,0.6053846153846154,0.2179275313192039
5,sigmoid,0.0,2,146,0.5686274509803921,0.5652173913043478,0.52,0.5714285714285714,0.6153846153846154,0.5416666666666666,0.5284552845528455,0.5676923076923077,0.136013826901741
5,sigmoid,0.0,2,147,0.6078431372549019,0.6,0.6,0.6153846153846154,0.6153846153846154,0.6,0.6,0.6076923076923078,0.2153846153846154
5,sigmoid,0.0,2,148,0.6470588235294118,0.6521739130434783,0.6,0.6428571428571429,0.6923076923076923,0.625,0.6097560975609756,0.6461538461538461,0.2936662171742135
5,sigmoid,0.0,2,149,0.6274509803921569,0.6363636363636364,0.56,0.6206896551724138,0.6923076923076923,0.5957446808510638,0.5737704918032787,0.6261538461538462,0.2546694382676438
5,sigmoid,0.0,2,150,0.6078431372549019,0.6923076923076923,0.36,0.5789473684210527,0.8461538461538461,0.47368421052631576,0.39823008849557523,0.6030769230769231,0.23647467952811754
5,sigmoid,0.0,2,151,0.6666666666666666,0.7,0.56,0.6451612903225806,0.7692307692307693,0.6222222222222222,0.5833333333333334,0.6646153846153846,0.33710193876865807
5,sigmoid,0.0,2,152,0.5490196078431373,0.5555555555555556,0.4,0.5454545454545454,0.6923076923076923,0.46511627906976744,0.423728813559322,0.5461538461538462,0.09656090991705352
5,sigmoid,0.0,2,153,0.6078431372549019,0.5862068965517241,0.68,0.6363636363636364,0.5384615384615384,0.6296296296296297,0.6589147286821705,0.6092307692307692,0.2205064648414965
5,sigmoid,0.0,2,154,0.6274509803921569,0.65,0.52,0.6129032258064516,0.7307692307692307,0.5777777777777777,0.5416666666666666,0.6253846153846154,0.2567645608378097
5,sigmoid,0.0,2,155,0.5686274509803921,0.5652173913043478,0.52,0.5714285714285714,0.6153846153846154,0.5416666666666666,0.5284552845528455,0.5676923076923077,0.136013826901741
5,sigmoid,0.0,2,156,0.5882352941176471,0.6,0.48,0.5806451612903226,0.6923076923076923,0.5333333333333333,0.5,0.5861538461538461,0.17642718290696124
5,sigmoid,0.0,2,157,0.5294117647058824,0.5185185185185185,0.56,0.5416666666666666,0.5,0.5384615384615384,0.5511811023622047,0.53,0.06009252125773316
5,sigmoid,0.0,2,158,0.5686274509803921,0.5789473684210527,0.44,0.5625,0.6923076923076923,0.5,0.46218487394957986,0.5661538461538461,0.13680122403979222
5,sigmoid,0.0,2,159,0.6470588235294118,0.6521739130434783,0.6,0.6428571428571429,0.6923076923076923,0.625,0.6097560975609756,0.6461538461538461,0.2936662171742135
5,sigmoid,0.0,2,160,0.5686274509803921,0.56,0.56,0.5769230769230769,0.5769230769230769,0.56,0.56,0.5684615384615385,0.13692307692307693
5,sigmoid,0.0,3,131,0.6078431372549019,0.5862068965517241,0.68,0.6363636363636364,0.5384615384615384,0.6296296296296297,0.6589147286821705,0.6092307692307692,0.2205064648414965
5,sigmoid,0.0,3,132,0.5686274509803921,0.5483870967741935,0.68,0.6,0.46153846153846156,0.6071428571428571,0.648854961832061,0.5707692307692308,0.14492232881643244
5,sigmoid,0.0,3,133,0.5686274509803921,0.5517241379310345,0.64,0.5909090909090909,0.5,0.5925925925925926,0.6201550387596899,0.5700000000000001,0.14131048098997312
5,sigmoid,0.0,3,134,0.5686274509803921,0.5555555555555556,0.6,0.5833333333333334,0.5384615384615384,0.5769230769230769,0.5905511811023622,0.5692307692307692,0.1386750490563073
