Solution_Size,Trial_Limit,Max_Iteration,Employed_Algo3,Onlooker_Algo3,Fold_ID,Seed,Iteration,Train_Fitness,Val_Fitness,Trace_Metric,Scout_Triggers
80,40,120,False,False,0,131,1,0.5817732442789127,0.6506493575252608,MCC,0
80,40,120,False,False,0,131,2,0.5817732442789127,0.6506493575252608,MCC,0
80,40,120,False,False,0,131,3,0.5817732442789127,0.6506493575252608,MCC,0
80,40,120,False,False,0,131,4,0.5817732442789127,0.6506493575252608,MCC,0
80,40,120,False,False,0,131,5,0.582462651521799,0.6584514504920518,MCC,0
80,40,120,False,False,0,131,6,0.582462651521799,0.6584514504920518,MCC,0
80,40,120,False,False,0,131,7,0.6111042706439125,0.6141374725294291,MCC,0
80,40,120,False,False,0,131,8,0.6258087513534931,0.6141374725294291,MCC,0
80,40,120,False,False,0,131,9,0.6292396041399841,0.6141374725294291,MCC,0
80,40,120,False,False,0,131,10,0.6292396041399841,0.6141374725294291,MCC,0
80,40,120,False,False,0,131,11,0.6292396041399841,0.6141374725294291,MCC,0
80,40,120,False,False,0,131,12,0.6292396041399841,0.6141374725294291,MCC,0
80,40,120,False,False,0,131,13,0.6306263924074138,0.6506493575252608,MCC,0
80,40,120,False,False,0,131,14,0.6332509990090616,0.6506493575252608,MCC,0
80,40,120,False,False,0,131,15,0.6448133206978277,0.5301448025829223,MCC,0
80,40,120,False,False,0,131,16,0.6448133206978277,0.5301448025829223,MCC,0
80,40,120,False,False,0,131,17,0.6448133206978277,0.5301448025829223,MCC,0
80,40,120,False,False,0,131,18,0.6524614764825676,0.6141374725294291,MCC,0
80,40,120,False,False,0,131,19,0.6524614764825676,0.6141374725294291,MCC,0
80,40,120,False,False,0,131,20,0.6524614764825676,0.6141374725294291,MCC,0
80,40,120,False,False,0,131,21,0.6524614764825676,0.6141374725294291,MCC,0
80,40,120,False,False,0,131,22,0.6524614764825676,0.6141374725294291,MCC,1
80,40,120,False,False,0,131,23,0.6524614764825676,0.6141374725294291,MCC,0
80,40,120,False,False,0,131,24,0.6524614764825676,0.6141374725294291,MCC,0
80,40,120,False,False,0,131,25,0.6524614764825676,0.6141374725294291,MCC,2
80,40,120,False,False,0,131,26,0.6653553556474847,0.6506493575252608,MCC,2
80,40,120,False,False,0,131,27,0.6653553556474847,0.6506493575252608,MCC,0
80,40,120,False,False,0,131,28,0.6653553556474847,0.6506493575252608,MCC,0
80,40,120,False,False,0,131,29,0.6653553556474847,0.6506493575252608,MCC,0
80,40,120,False,False,0,131,30,0.6653553556474847,0.6506493575252608,MCC,0
