Model_Type,Hidden_Nodes,Lambda_Value,Activation,Fold_ID,Seed,Accuracy,Precision,Recall,NPV,Specificity,F1-Score,F2-Score,Bal Accuracy,MCC
Best_Hidden_Nodes_CV_EnsembleCD,49,0.0,sigmoid,0,101,0.828125,0.9166666666666666,0.7096774193548387,0.775,0.9393939393939394,0.8,0.7432432432432432,0.8245356793743891,0.6700306135801345
Best_Hidden_Nodes_CV_EnsembleCD,49,0.0,sigmoid,0,102,0.828125,0.9166666666666666,0.7096774193548387,0.775,0.9393939393939394,0.8,0.7432432432432432,0.8245356793743891,0.6700306135801345
Best_Hidden_Nodes_CV_EnsembleCD,49,0.0,sigmoid,0,103,0.796875,0.8461538461538461,0.7096774193548387,0.7631578947368421,0.8787878787878788,0.7719298245614035,0.7333333333333333,0.7942326490713587,0.5987978083335785
Best_Hidden_Nodes_CV_EnsembleCD,49,0.0,sigmoid,0,104,0.78125,0.8148148148148148,0.7096774193548387,0.7567567567567568,0.8484848484848485,0.7586206896551724,0.7284768211920529,0.7790811339198436,0.5648271280852952
Best_Hidden_Nodes_CV_EnsembleCD,49,0.0,sigmoid,0,105,0.765625,0.7857142857142857,0.7096774193548387,0.75,0.8181818181818182,0.7457627118644068,0.7236842105263158,0.7639296187683284,0.53177225801525
Best_Hidden_Nodes_CV_EnsembleCD,49,0.0,sigmoid,0,106,0.796875,0.8461538461538461,0.7096774193548387,0.7631578947368421,0.8787878787878788,0.7719298245614035,0.7333333333333333,0.7942326490713587,0.5987978083335785
Best_Hidden_Nodes_CV_EnsembleCD,49,0.0,sigmoid,0,107,0.796875,0.8461538461538461,0.7096774193548387,0.7631578947368421,0.8787878787878788,0.7719298245614035,0.7333333333333333,0.7942326490713587,0.5987978083335785
Best_Hidden_Nodes_CV_EnsembleCD,49,0.0,sigmoid,0,108,0.84375,0.8387096774193549,0.8387096774193549,0.8484848484848485,0.8484848484848485,0.8387096774193549,0.8387096774193549,0.8435972629521017,0.6871945259042033
Best_Hidden_Nodes_CV_EnsembleCD,49,0.0,sigmoid,0,109,0.8125,0.8275862068965517,0.7741935483870968,0.8,0.8484848484848485,0.8,0.7843137254901961,0.8113391984359726,0.6251274855653763
Best_Hidden_Nodes_CV_EnsembleCD,49,0.0,sigmoid,0,110,0.8125,0.88,0.7096774193548387,0.7692307692307693,0.9090909090909091,0.7857142857142857,0.738255033557047,0.8093841642228738,0.6338165648296596
Best_Hidden_Nodes_CV_EnsembleCD,49,0.0,sigmoid,0,111,0.859375,0.9583333333333334,0.7419354838709677,0.8,0.9696969696969697,0.8363636363636363,0.777027027027027,0.8558162267839687,0.7346118775396656
Best_Hidden_Nodes_CV_EnsembleCD,49,0.0,sigmoid,0,112,0.875,0.9259259259259259,0.8064516129032258,0.8378378378378378,0.9393939393939394,0.8620689655172413,0.8278145695364238,0.8729227761485826,0.7547514863906835
Best_Hidden_Nodes_CV_EnsembleCD,49,0.0,sigmoid,0,113,0.828125,0.8846153846153846,0.7419354838709677,0.7894736842105263,0.9090909090909091,0.8070175438596491,0.7666666666666667,0.8255131964809383,0.6624573759969491
Best_Hidden_Nodes_CV_EnsembleCD,49,0.0,sigmoid,0,114,0.84375,0.8888888888888888,0.7741935483870968,0.8108108108108109,0.9090909090909091,0.8275862068965517,0.7947019867549668,0.8416422287390029,0.6914433669555541
Best_Hidden_Nodes_CV_EnsembleCD,49,0.0,sigmoid,0,115,0.84375,0.8888888888888888,0.7741935483870968,0.8108108108108109,0.9090909090909091,0.8275862068965517,0.7947019867549668,0.8416422287390029,0.6914433669555541
Best_Hidden_Nodes_CV_EnsembleCD,49,0.0,sigmoid,0,116,0.84375,1.0,0.6774193548387096,0.7674418604651163,1.0,0.8076923076923077,0.7241379310344828,0.8387096774193548,0.7210270244536595
Best_Hidden_Nodes_CV_EnsembleCD,49,0.0,sigmoid,0,117,0.8125,0.9130434782608695,0.6774193548387096,0.7560975609756098,0.9393939393939394,0.7777777777777778,0.7142857142857143,0.8084066471163245,0.6424446191834056
Best_Hidden_Nodes_CV_EnsembleCD,49,0.0,sigmoid,0,118,0.8125,0.88,0.7096774193548387,0.7692307692307693,0.9090909090909091,0.7857142857142857,0.738255033557047,0.8093841642228738,0.6338165648296596
Best_Hidden_Nodes_CV_EnsembleCD,49,0.0,sigmoid,0,119,0.8125,0.9130434782608695,0.6774193548387096,0.7560975609756098,0.9393939393939394,0.7777777777777778,0.7142857142857143,0.8084066471163245,0.6424446191834056
Best_Hidden_Nodes_CV_EnsembleCD,49,0.0,sigmoid,0,120,0.8125,0.8275862068965517,0.7741935483870968,0.8,0.8484848484848485,0.8,0.7843137254901961,0.8113391984359726,0.6251274855653763
Best_Hidden_Nodes_CV_EnsembleCD,49,0.0,sigmoid,0,121,0.765625,0.7666666666666667,0.7419354838709677,0.7647058823529411,0.7878787878787878,0.7540983606557377,0.7467532467532467,0.7649071358748778,0.5305928383295753
Best_Hidden_Nodes_CV_EnsembleCD,49,0.0,sigmoid,0,122,0.78125,0.8695652173913043,0.6451612903225806,0.7317073170731707,0.9090909090909091,0.7407407407407407,0.6802721088435374,0.7771260997067448,0.5772838337194786
Best_Hidden_Nodes_CV_EnsembleCD,49,0.0,sigmoid,0,123,0.84375,0.92,0.7419354838709677,0.7948717948717948,0.9393939393939394,0.8214285714285714,0.7718120805369127,0.8406647116324536,0.697899124306908
Best_Hidden_Nodes_CV_EnsembleCD,49,0.0,sigmoid,0,124,0.8125,0.88,0.7096774193548387,0.7692307692307693,0.9090909090909091,0.7857142857142857,0.738255033557047,0.8093841642228738,0.6338165648296596
Best_Hidden_Nodes_CV_EnsembleCD,49,0.0,sigmoid,0,125,0.796875,0.8214285714285714,0.7419354838709677,0.7777777777777778,0.8484848484848485,0.7796610169491526,0.756578947368421,0.7952101661779081,0.5947971182244648
Best_Hidden_Nodes_CV_EnsembleCD,49,0.0,sigmoid,0,126,0.75,0.8,0.6451612903225806,0.717948717948718,0.8484848484848485,0.7142857142857143,0.6711409395973155,0.7468230694037146,0.5056514458751629
Best_Hidden_Nodes_CV_EnsembleCD,49,0.0,sigmoid,0,127,0.84375,0.8888888888888888,0.7741935483870968,0.8108108108108109,0.9090909090909091,0.8275862068965517,0.7947019867549668,0.8416422287390029,0.6914433669555541
Best_Hidden_Nodes_CV_EnsembleCD,49,0.0,sigmoid,0,128,0.84375,0.8888888888888888,0.7741935483870968,0.8108108108108109,0.9090909090909091,0.8275862068965517,0.7947019867549668,0.8416422287390029,0.6914433669555541
Best_Hidden_Nodes_CV_EnsembleCD,49,0.0,sigmoid,0,129,0.8125,0.8275862068965517,0.7741935483870968,0.8,0.8484848484848485,0.8,0.7843137254901961,0.8113391984359726,0.6251274855653763
Best_Hidden_Nodes_CV_EnsembleCD,49,0.0,sigmoid,0,130,0.765625,0.8333333333333334,0.6451612903225806,0.725,0.8787878787878788,0.7272727272727273,0.6756756756756757,0.7619745845552297,0.5408680856610725
Best_Hidden_Nodes_CV_EnsembleCD,49,0.0,sigmoid,1,101,0.71875,0.7692307692307693,0.625,0.6842105263157895,0.8125,0.6896551724137931,0.6493506493506493,0.71875,0.44539933408304444
Best_Hidden_Nodes_CV_EnsembleCD,49,0.0,sigmoid,1,102,0.78125,0.8214285714285714,0.71875,0.75,0.84375,0.7666666666666667,0.7371794871794872,0.78125,0.5669467095138409
Best_Hidden_Nodes_CV_EnsembleCD,49,0.0,sigmoid,1,103,0.765625,0.8695652173913043,0.625,0.7073170731707317,0.90625,0.7272727272727273,0.6622516556291391,0.765625,0.5535961676719607
Best_Hidden_Nodes_CV_EnsembleCD,49,0.0,sigmoid,1,104,0.78125,0.95,0.59375,0.7045454545454546,0.96875,0.7307692307692307,0.6418918918918919,0.78125,0.6067798762169179
Best_Hidden_Nodes_CV_EnsembleCD,49,0.0,sigmoid,1,105,0.75,0.8333333333333334,0.625,0.7,0.875,0.7142857142857143,0.6578947368421053,0.75,0.5163977794943222
Best_Hidden_Nodes_CV_EnsembleCD,49,0.0,sigmoid,1,106,0.828125,0.8620689655172413,0.78125,0.8,0.875,0.819672131147541,0.7961783439490446,0.828125,0.6591530616030618
Best_Hidden_Nodes_CV_EnsembleCD,49,0.0,sigmoid,1,107,0.765625,0.8148148148148148,0.6875,0.7297297297297297,0.84375,0.7457627118644068,0.7096774193548387,0.765625,0.5378561975930828
Best_Hidden_Nodes_CV_EnsembleCD,49,0.0,sigmoid,1,108,0.796875,0.8518518518518519,0.71875,0.7567567567567568,0.875,0.7796610169491526,0.7419354838709677,0.796875,0.6011333973099161
Best_Hidden_Nodes_CV_EnsembleCD,49,0.0,sigmoid,1,109,0.8125,0.8333333333333334,0.78125,0.7941176470588235,0.84375,0.8064516129032258,0.7911392405063291,0.8125,0.6262242910851495
Best_Hidden_Nodes_CV_EnsembleCD,49,0.0,sigmoid,1,110,0.828125,0.92,0.71875,0.7692307692307693,0.9375,0.8070175438596491,0.7516339869281046,0.828125,0.672538245981366
Best_Hidden_Nodes_CV_EnsembleCD,49,0.0,sigmoid,1,111,0.84375,0.8928571428571429,0.78125,0.8055555555555556,0.90625,0.8333333333333334,0.8012820512820513,0.84375,0.6929348671835832
Best_Hidden_Nodes_CV_EnsembleCD,49,0.0,sigmoid,1,112,0.8125,1.0,0.625,0.7272727272727273,1.0,0.7692307692307693,0.6756756756756757,0.8125,0.674199862463242
Best_Hidden_Nodes_CV_EnsembleCD,49,0.0,sigmoid,1,113,0.796875,0.8518518518518519,0.71875,0.7567567567567568,0.875,0.7796610169491526,0.7419354838709677,0.796875,0.6011333973099161
Best_Hidden_Nodes_CV_EnsembleCD,49,0.0,sigmoid,1,114,0.75,0.8333333333333334,0.625,0.7,0.875,0.7142857142857143,0.6578947368421053,0.75,0.5163977794943222
Best_Hidden_Nodes_CV_EnsembleCD,49,0.0,sigmoid,1,115,0.78125,0.8461538461538461,0.6875,0.7368421052631579,0.875,0.7586206896551724,0.7142857142857143,0.78125,0.5726562866782
Best_Hidden_Nodes_CV_EnsembleCD,49,0.0,sigmoid,1,116,0.84375,0.9583333333333334,0.71875,0.775,0.96875,0.8214285714285714,0.756578947368421,0.84375,0.710046946804693
Best_Hidden_Nodes_CV_EnsembleCD,49,0.0,sigmoid,1,117,0.765625,0.84,0.65625,0.717948717948718,0.875,0.7368421052631579,0.6862745098039216,0.765625,0.5444357229372963
Best_Hidden_Nodes_CV_EnsembleCD,49,0.0,sigmoid,1,118,0.765625,0.9047619047619048,0.59375,0.6976744186046512,0.9375,0.7169811320754716,0.6375838926174496,0.765625,0.5657245767937635
Best_Hidden_Nodes_CV_EnsembleCD,49,0.0,sigmoid,1,119,0.796875,0.8518518518518519,0.71875,0.7567567567567568,0.875,0.7796610169491526,0.7419354838709677,0.796875,0.6011333973099161
Best_Hidden_Nodes_CV_EnsembleCD,49,0.0,sigmoid,1,120,0.796875,0.9130434782608695,0.65625,0.7317073170731707,0.9375,0.7636363636363637,0.695364238410596,0.796875,0.6187251285745443
Best_Hidden_Nodes_CV_EnsembleCD,49,0.0,sigmoid,1,121,0.796875,0.8275862068965517,0.75,0.7714285714285715,0.84375,0.7868852459016393,0.7643312101910829,0.796875,0.5963765795456273
Best_Hidden_Nodes_CV_EnsembleCD,49,0.0,sigmoid,1,122,0.78125,0.875,0.65625,0.725,0.90625,0.75,0.6907894736842105,0.78125,0.5809475019311126
Best_Hidden_Nodes_CV_EnsembleCD,49,0.0,sigmoid,1,123,0.765625,0.84,0.65625,0.717948717948718,0.875,0.7368421052631579,0.6862745098039216,0.765625,0.5444357229372963
