Model_Type,Hidden_Nodes,Lambda_Value,Activation,Fold_ID,Seed,Accuracy,Precision,Recall,NPV,Specificity,F1-Score,F2-Score,Bal Accuracy,MCC
Best_Size_and_Lambda_CV_EnsembleCD,58,0.0625,sigmoid,0,101,0.8125,0.9130434782608695,0.6774193548387096,0.7560975609756098,0.9393939393939394,0.7777777777777778,0.7142857142857143,0.8084066471163245,0.6424446191834056
Best_Size_and_Lambda_CV_EnsembleCD,58,0.0625,sigmoid,0,102,0.890625,0.9615384615384616,0.8064516129032258,0.8421052631578947,0.9696969696969697,0.8771929824561403,0.8333333333333334,0.8880742913000977,0.78977651132369
Best_Size_and_Lambda_CV_EnsembleCD,58,0.0625,sigmoid,0,103,0.8125,0.9130434782608695,0.6774193548387096,0.7560975609756098,0.9393939393939394,0.7777777777777778,0.7142857142857143,0.8084066471163245,0.6424446191834056
Best_Size_and_Lambda_CV_EnsembleCD,58,0.0625,sigmoid,0,104,0.84375,0.9565217391304348,0.7096774193548387,0.7804878048780488,0.9696969696969697,0.8148148148148148,0.7482993197278912,0.8396871945259042,0.7076054046473327
Best_Size_and_Lambda_CV_EnsembleCD,58,0.0625,sigmoid,0,105,0.84375,0.92,0.7419354838709677,0.7948717948717948,0.9393939393939394,0.8214285714285714,0.7718120805369127,0.8406647116324536,0.697899124306908
Best_Size_and_Lambda_CV_EnsembleCD,58,0.0625,sigmoid,0,106,0.828125,0.8846153846153846,0.7419354838709677,0.7894736842105263,0.9090909090909091,0.8070175438596491,0.7666666666666667,0.8255131964809383,0.6624573759969491
Best_Size_and_Lambda_CV_EnsembleCD,58,0.0625,sigmoid,0,107,0.796875,0.875,0.6774193548387096,0.75,0.9090909090909091,0.7636363636363637,0.7094594594594594,0.7932551319648093,0.6054493496206035
Best_Size_and_Lambda_CV_EnsembleCD,58,0.0625,sigmoid,0,108,0.859375,0.9230769230769231,0.7741935483870968,0.8157894736842105,0.9393939393939394,0.8421052631578947,0.8,0.8567937438905181,0.7261169436603195
Best_Size_and_Lambda_CV_EnsembleCD,58,0.0625,sigmoid,0,109,0.828125,0.8846153846153846,0.7419354838709677,0.7894736842105263,0.9090909090909091,0.8070175438596491,0.7666666666666667,0.8255131964809383,0.6624573759969491
Best_Size_and_Lambda_CV_EnsembleCD,58,0.0625,sigmoid,0,110,0.796875,0.8,0.7741935483870968,0.7941176470588235,0.8181818181818182,0.7868852459016393,0.7792207792207793,0.7961876832844574,0.5932458672098203
Best_Size_and_Lambda_CV_EnsembleCD,58,0.0625,sigmoid,0,111,0.828125,0.9545454545454546,0.6774193548387096,0.7619047619047619,0.9696969696969697,0.7924528301886793,0.7191780821917808,0.8235581622678396,0.6809013370394098
Best_Size_and_Lambda_CV_EnsembleCD,58,0.0625,sigmoid,0,112,0.84375,0.9565217391304348,0.7096774193548387,0.7804878048780488,0.9696969696969697,0.8148148148148148,0.7482993197278912,0.8396871945259042,0.7076054046473327
Best_Size_and_Lambda_CV_EnsembleCD,58,0.0625,sigmoid,0,113,0.859375,0.9230769230769231,0.7741935483870968,0.8157894736842105,0.9393939393939394,0.8421052631578947,0.8,0.8567937438905181,0.7261169436603195
Best_Size_and_Lambda_CV_EnsembleCD,58,0.0625,sigmoid,0,114,0.859375,0.9230769230769231,0.7741935483870968,0.8157894736842105,0.9393939393939394,0.8421052631578947,0.8,0.8567937438905181,0.7261169436603195
Best_Size_and_Lambda_CV_EnsembleCD,58,0.0625,sigmoid,0,115,0.796875,0.8214285714285714,0.7419354838709677,0.7777777777777778,0.8484848484848485,0.7796610169491526,0.756578947368421,0.7952101661779081,0.5947971182244648
Best_Size_and_Lambda_CV_EnsembleCD,58,0.0625,sigmoid,0,116,0.828125,0.9166666666666666,0.7096774193548387,0.775,0.9393939393939394,0.8,0.7432432432432432,0.8245356793743891,0.6700306135801345
Best_Size_and_Lambda_CV_EnsembleCD,58,0.0625,sigmoid,0,117,0.859375,0.9583333333333334,0.7419354838709677,0.8,0.9696969696969697,0.8363636363636363,0.777027027027027,0.8558162267839687,0.7346118775396656
Best_Size_and_Lambda_CV_EnsembleCD,58,0.0625,sigmoid,0,118,0.765625,0.8076923076923077,0.6774193548387096,0.7368421052631579,0.8484848484848485,0.7368421052631579,0.7,0.7629521016617791,0.5351382406702081
Best_Size_and_Lambda_CV_EnsembleCD,58,0.0625,sigmoid,0,119,0.84375,0.92,0.7419354838709677,0.7948717948717948,0.9393939393939394,0.8214285714285714,0.7718120805369127,0.8406647116324536,0.697899124306908
Best_Size_and_Lambda_CV_EnsembleCD,58,0.0625,sigmoid,0,120,0.8125,0.88,0.7096774193548387,0.7692307692307693,0.9090909090909091,0.7857142857142857,0.738255033557047,0.8093841642228738,0.6338165648296596
