Model_Type,Hidden_Nodes,Lambda_Value,Activation,Fold_ID,Seed,Iteration,Fitness
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,41,0.5948983202535982
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,42,0.5948983202535982
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,43,0.5948983202535982
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,44,0.5948983202535982
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,45,0.5948983202535982
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,46,0.5948983202535982
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,47,0.5948983202535982
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,48,0.5948983202535982
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,49,0.5948983202535982
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,50,0.5948983202535982
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,51,0.5948983202535982
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,52,0.5948983202535982
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,53,0.5948983202535982
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,54,0.5948983202535982
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,55,0.5948983202535982
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,56,0.5948983202535982
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,57,0.5948983202535982
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,58,0.5948983202535982
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,59,0.5948983202535982
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,60,0.5948983202535982
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,61,0.5948983202535982
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,62,0.5948983202535982
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,63,0.5948983202535982
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,64,0.5952124118716771
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,65,0.6032577488637152
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,66,0.6032577488637152
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,67,0.6032577488637152
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,68,0.6032577488637152
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,69,0.6032577488637152
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,70,0.6032577488637152
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,71,0.6032577488637152
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,72,0.6032577488637152
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,73,0.6032577488637152
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,74,0.6032577488637152
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,75,0.6032577488637152
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,76,0.6032577488637152
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,77,0.6032577488637152
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,78,0.6032577488637152
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,79,0.6032577488637152
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,80,0.6032577488637152
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,81,0.6032577488637152
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,82,0.6032577488637152
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,83,0.6032577488637152
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,84,0.6032577488637152
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,85,0.6032577488637152
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,86,0.6032577488637152
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,87,0.6032577488637152
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,88,0.6032577488637152
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,89,0.6032577488637152
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,90,0.6032577488637152
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,91,0.6032577488637152
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,92,0.6032577488637152
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,93,0.6032577488637152
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,94,0.6032577488637152
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,95,0.6032577488637152
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,96,0.6032577488637152
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,97,0.6032577488637152
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,98,0.6032577488637152
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,99,0.6032577488637152
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,102,100,0.6032577488637152
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,1,0.48112925478794
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,2,0.49159436836252235
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,3,0.4963638236667298
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,4,0.5805147430071835
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,5,0.5805147430071835
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,6,0.5805147430071835
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,7,0.5805147430071835
