Model_Type,Hidden_Nodes,Lambda_Value,Activation,Fold_ID,Seed,Accuracy,Precision,Recall,NPV,Specificity,F1-Score,F2-Score,Bal Accuracy,MCC
Best_Hidden_Nodes,49,0.0,sigmoid,0,101,0.75,0.7586206896551724,0.7096774193548387,0.7428571428571429,0.7878787878787878,0.7333333333333333,0.7189542483660131,0.7487781036168133,0.4995131713544373
Best_Hidden_Nodes,49,0.0,sigmoid,0,102,0.78125,0.8695652173913043,0.6451612903225806,0.7317073170731707,0.9090909090909091,0.7407407407407407,0.6802721088435374,0.7771260997067448,0.5772838337194786
Best_Hidden_Nodes,49,0.0,sigmoid,0,103,0.671875,0.7083333333333334,0.5483870967741935,0.65,0.7878787878787878,0.6181818181818182,0.5743243243243243,0.6681329423264907,0.34712429378247933
Best_Hidden_Nodes,49,0.0,sigmoid,0,104,0.75,0.8260869565217391,0.6129032258064516,0.7073170731707317,0.8787878787878788,0.7037037037037037,0.6462585034013606,0.7458455522971652,0.5121230482555515
Best_Hidden_Nodes,49,0.0,sigmoid,0,105,0.75,0.7586206896551724,0.7096774193548387,0.7428571428571429,0.7878787878787878,0.7333333333333333,0.7189542483660131,0.7487781036168133,0.4995131713544373
Best_Hidden_Nodes,49,0.0,sigmoid,0,106,0.71875,0.7407407407407407,0.6451612903225806,0.7027027027027027,0.7878787878787878,0.6896551724137931,0.6622516556291391,0.7165200391006843,0.43821088921503637
Best_Hidden_Nodes,49,0.0,sigmoid,0,107,0.734375,0.75,0.6774193548387096,0.7222222222222222,0.7878787878787878,0.711864406779661,0.6907894736842105,0.7326490713587488,0.4687473978060352
Best_Hidden_Nodes,49,0.0,sigmoid,0,108,0.671875,0.6666666666666666,0.6451612903225806,0.6764705882352942,0.696969696969697,0.6557377049180327,0.6493506493506493,0.6710654936461389,0.34263375168884014
Best_Hidden_Nodes,49,0.0,sigmoid,0,109,0.71875,0.782608695652174,0.5806451612903226,0.6829268292682927,0.8484848484848485,0.6666666666666666,0.6122448979591837,0.7145650048875856,0.4469622627916245
Best_Hidden_Nodes,49,0.0,sigmoid,0,110,0.78125,0.8695652173913043,0.6451612903225806,0.7317073170731707,0.9090909090909091,0.7407407407407407,0.6802721088435374,0.7771260997067448,0.5772838337194786
Best_Hidden_Nodes,49,0.0,sigmoid,0,111,0.703125,0.7,0.6774193548387096,0.7058823529411765,0.7272727272727273,0.6885245901639344,0.6818181818181818,0.7023460410557185,0.4052867805690852
Best_Hidden_Nodes,49,0.0,sigmoid,0,112,0.734375,0.7692307692307693,0.6451612903225806,0.7105263157894737,0.8181818181818182,0.7017543859649122,0.6666666666666666,0.7316715542521994,0.4714786730068376
