Accuracy,Precision,Recall,NPV,Specificity,F1-Score,F2-Score,Bal Accuracy,MCC,ABC_Seed
0.75,0.7777777777777778,0.6774193548387096,0.7297297297297297,0.8181818181818182,0.7241379310344828,0.695364238410596,0.7478005865102639,0.5015190086501659,161
0.796875,0.875,0.6774193548387096,0.75,0.9090909090909091,0.7636363636363637,0.7094594594594594,0.7932551319648093,0.6054493496206035,162
0.765625,0.8636363636363636,0.6129032258064516,0.7142857142857143,0.9090909090909091,0.7169811320754716,0.6506849315068494,0.7609970674486803,0.5492466978535421,163
0.71875,0.782608695652174,0.5806451612903226,0.6829268292682927,0.8484848484848485,0.6666666666666666,0.6122448979591837,0.7145650048875856,0.4469622627916245,164
0.71875,0.8095238095238095,0.5483870967741935,0.6744186046511628,0.8787878787878788,0.6538461538461539,0.5862068965517241,0.7135874877810362,0.4546736070508646,165
0.6875,0.7391304347826086,0.5483870967741935,0.6585365853658537,0.8181818181818182,0.6296296296296297,0.5782312925170068,0.6832844574780059,0.3818014773276975,166
0.765625,0.8636363636363636,0.6129032258064516,0.7142857142857143,0.9090909090909091,0.7169811320754716,0.6506849315068494,0.7609970674486803,0.5492466978535421,167
0.765625,0.8076923076923077,0.6774193548387096,0.7368421052631579,0.8484848484848485,0.7368421052631579,0.7,0.7629521016617791,0.5351382406702081,168
0.71875,0.782608695652174,0.5806451612903226,0.6829268292682927,0.8484848484848485,0.6666666666666666,0.6122448979591837,0.7145650048875856,0.4469622627916245,169
0.765625,0.8076923076923077,0.6774193548387096,0.7368421052631579,0.8484848484848485,0.7368421052631579,0.7,0.7629521016617791,0.5351382406702081,170
0.71875,0.76,0.6129032258064516,0.6923076923076923,0.8181818181818182,0.6785714285714286,0.6375838926174496,0.7155425219941349,0.44156888639791453,171
0.671875,0.6923076923076923,0.5806451612903226,0.6578947368421053,0.7575757575757576,0.631578947368421,0.6,0.6691104594330402,0.34415953768009666,172
0.765625,0.8076923076923077,0.6774193548387096,0.7368421052631579,0.8484848484848485,0.7368421052631579,0.7,0.7629521016617791,0.5351382406702081,173
0.75,0.7777777777777778,0.6774193548387096,0.7297297297297297,0.8181818181818182,0.7241379310344828,0.695364238410596,0.7478005865102639,0.5015190086501659,174
0.703125,0.7307692307692307,0.6129032258064516,0.6842105263157895,0.7878787878787878,0.6666666666666666,0.6333333333333333,0.7003910068426198,0.4078191053434671,175
0.6875,0.72,0.5806451612903226,0.6666666666666666,0.7878787878787878,0.6428571428571429,0.6040268456375839,0.6842619745845553,0.37748632692066614,176
0.8125,0.88,0.7096774193548387,0.7692307692307693,0.9090909090909091,0.7857142857142857,0.738255033557047,0.8093841642228738,0.6338165648296596,177
0.734375,0.7692307692307693,0.6451612903225806,0.7105263157894737,0.8181818181818182,0.7017543859649122,0.6666666666666666,0.7316715542521994,0.4714786730068376,178
0.703125,0.75,0.5806451612903226,0.675,0.8181818181818182,0.6545454545454545,0.6081081081081081,0.6994134897360704,0.4117055577420104,179
0.71875,0.76,0.6129032258064516,0.6923076923076923,0.8181818181818182,0.6785714285714286,0.6375838926174496,0.7155425219941349,0.44156888639791453,180
0.765625,0.8076923076923077,0.6774193548387096,0.7368421052631579,0.8484848484848485,0.7368421052631579,0.7,0.7629521016617791,0.5351382406702081,181
0.78125,0.84,0.6774193548387096,0.7435897435897436,0.8787878787878788,0.75,0.7046979865771812,0.7781036168132942,0.5697340053524113,182
0.75,0.7419354838709677,0.7419354838709677,0.7575757575757576,0.7575757575757576,0.7419354838709677,0.7419354838709677,0.7497556207233627,0.4995112414467253,183
0.765625,0.8076923076923077,0.6774193548387096,0.7368421052631579,0.8484848484848485,0.7368421052631579,0.7,0.7629521016617791,0.5351382406702081,184
0.78125,0.8148148148148148,0.7096774193548387,0.7567567567567568,0.8484848484848485,0.7586206896551724,0.7284768211920529,0.7790811339198436,0.5648271280852952,185
0.765625,0.8333333333333334,0.6451612903225806,0.725,0.8787878787878788,0.7272727272727273,0.6756756756756757,0.7619745845552297,0.5408680856610725,186
0.71875,0.76,0.6129032258064516,0.6923076923076923,0.8181818181818182,0.6785714285714286,0.6375838926174496,0.7155425219941349,0.44156888639791453,187
0.703125,0.7142857142857143,0.6451612903225806,0.6944444444444444,0.7575757575757576,0.6779661016949152,0.6578947368421053,0.7013685239491692,0.40572253759682037,188
0.8125,0.8518518518518519,0.7419354838709677,0.7837837837837838,0.8787878787878788,0.7931034482758621,0.7615894039735099,0.8103616813294232,0.6281352475204246,189
0.703125,0.7142857142857143,0.6451612903225806,0.6944444444444444,0.7575757575757576,0.6779661016949152,0.6578947368421053,0.7013685239491692,0.40572253759682037,190
