Model_Type,Hidden_Nodes,Lambda_Value,Activation,Fold_ID,Seed,Accuracy,Precision,Recall,NPV,Specificity,F1-Score,F2-Score,Bal Accuracy,MCC
Grid_Optimization,34,0.125,sigmoid,0,101,0.75,0.8,0.6451612903225806,0.717948717948718,0.8484848484848485,0.7142857142857143,0.6711409395973155,0.7468230694037146,0.5056514458751629
Grid_Optimization,34,0.125,sigmoid,0,102,0.71875,0.7407407407407407,0.6451612903225806,0.7027027027027027,0.7878787878787878,0.6896551724137931,0.6622516556291391,0.7165200391006843,0.43821088921503637
Grid_Optimization,34,0.125,sigmoid,0,103,0.671875,0.6785714285714286,0.6129032258064516,0.6666666666666666,0.7272727272727273,0.6440677966101694,0.625,0.6700879765395895,0.34269767738760554
Grid_Optimization,34,0.125,sigmoid,0,104,0.734375,0.7916666666666666,0.6129032258064516,0.7,0.8484848484848485,0.6909090909090909,0.6418918918918919,0.7306940371456501,0.4762868217015414
Grid_Optimization,34,0.125,sigmoid,0,105,0.671875,0.7272727272727273,0.5161290322580645,0.6428571428571429,0.8181818181818182,0.6037735849056604,0.547945205479452,0.6671554252199414,0.35176473907474043
Grid_Optimization,34,0.125,sigmoid,0,106,0.734375,0.75,0.6774193548387096,0.7222222222222222,0.7878787878787878,0.711864406779661,0.6907894736842105,0.7326490713587488,0.4687473978060352
Grid_Optimization,34,0.125,sigmoid,0,107,0.796875,0.875,0.6774193548387096,0.75,0.9090909090909091,0.7636363636363637,0.7094594594594594,0.7932551319648093,0.6054493496206035
Grid_Optimization,34,0.125,sigmoid,0,108,0.6875,0.7391304347826086,0.5483870967741935,0.6585365853658537,0.8181818181818182,0.6296296296296297,0.5782312925170068,0.6832844574780059,0.3818014773276975
Grid_Optimization,34,0.125,sigmoid,0,109,0.796875,0.8461538461538461,0.7096774193548387,0.7631578947368421,0.8787878787878788,0.7719298245614035,0.7333333333333333,0.7942326490713587,0.5987978083335785
Grid_Optimization,34,0.125,sigmoid,0,110,0.71875,0.782608695652174,0.5806451612903226,0.6829268292682927,0.8484848484848485,0.6666666666666666,0.6122448979591837,0.7145650048875856,0.4469622627916245
Grid_Optimization,34,0.125,sigmoid,0,111,0.6875,0.72,0.5806451612903226,0.6666666666666666,0.7878787878787878,0.6428571428571429,0.6040268456375839,0.6842619745845553,0.37748632692066614
Grid_Optimization,34,0.125,sigmoid,0,112,0.71875,0.782608695652174,0.5806451612903226,0.6829268292682927,0.8484848484848485,0.6666666666666666,0.6122448979591837,0.7145650048875856,0.4469622627916245
Grid_Optimization,34,0.125,sigmoid,0,113,0.703125,0.7307692307692307,0.6129032258064516,0.6842105263157895,0.7878787878787878,0.6666666666666666,0.6333333333333333,0.7003910068426198,0.4078191053434671
Grid_Optimization,34,0.125,sigmoid,0,114,0.6875,0.7391304347826086,0.5483870967741935,0.6585365853658537,0.8181818181818182,0.6296296296296297,0.5782312925170068,0.6832844574780059,0.3818014773276975
Grid_Optimization,34,0.125,sigmoid,0,115,0.671875,0.6923076923076923,0.5806451612903226,0.6578947368421053,0.7575757575757576,0.631578947368421,0.6,0.6691104594330402,0.34415953768009666
Grid_Optimization,34,0.125,sigmoid,0,116,0.734375,0.7692307692307693,0.6451612903225806,0.7105263157894737,0.8181818181818182,0.7017543859649122,0.6666666666666666,0.7316715542521994,0.4714786730068376
Grid_Optimization,34,0.125,sigmoid,0,117,0.65625,0.6956521739130435,0.5161290322580645,0.6341463414634146,0.7878787878787878,0.5925925925925926,0.54421768707483,0.6520039100684262,0.3166406918637704
Grid_Optimization,34,0.125,sigmoid,0,118,0.671875,0.7083333333333334,0.5483870967741935,0.65,0.7878787878787878,0.6181818181818182,0.5743243243243243,0.6681329423264907,0.34712429378247933
Grid_Optimization,34,0.125,sigmoid,0,119,0.6875,0.7391304347826086,0.5483870967741935,0.6585365853658537,0.8181818181818182,0.6296296296296297,0.5782312925170068,0.6832844574780059,0.3818014773276975
Grid_Optimization,34,0.125,sigmoid,0,120,0.75,0.8,0.6451612903225806,0.717948717948718,0.8484848484848485,0.7142857142857143,0.6711409395973155,0.7468230694037146,0.5056514458751629
Grid_Optimization,34,0.125,sigmoid,0,121,0.6875,0.72,0.5806451612903226,0.6666666666666666,0.7878787878787878,0.6428571428571429,0.6040268456375839,0.6842619745845553,0.37748632692066614
Grid_Optimization,34,0.125,sigmoid,0,122,0.75,0.7777777777777778,0.6774193548387096,0.7297297297297297,0.8181818181818182,0.7241379310344828,0.695364238410596,0.7478005865102639,0.5015190086501659
