Model_Type,Hidden_Nodes,Lambda_Value,Activation,Fold_ID,Seed,Accuracy,Precision,Recall,NPV,Specificity,F1-Score,F2-Score,Bal Accuracy,MCC
Best_Size_and_LambdaCD,58,0.0625,sigmoid,0,101,0.859375,0.9583333333333334,0.7419354838709677,0.8,0.9696969696969697,0.8363636363636363,0.777027027027027,0.8558162267839687,0.7346118775396656
Best_Size_and_LambdaCD,58,0.0625,sigmoid,0,102,0.8125,0.88,0.7096774193548387,0.7692307692307693,0.9090909090909091,0.7857142857142857,0.738255033557047,0.8093841642228738,0.6338165648296596
Best_Size_and_LambdaCD,58,0.0625,sigmoid,0,103,0.796875,0.8214285714285714,0.7419354838709677,0.7777777777777778,0.8484848484848485,0.7796610169491526,0.756578947368421,0.7952101661779081,0.5947971182244648
Best_Size_and_LambdaCD,58,0.0625,sigmoid,0,104,0.828125,0.8846153846153846,0.7419354838709677,0.7894736842105263,0.9090909090909091,0.8070175438596491,0.7666666666666667,0.8255131964809383,0.6624573759969491
Best_Size_and_LambdaCD,58,0.0625,sigmoid,0,105,0.828125,0.9166666666666666,0.7096774193548387,0.775,0.9393939393939394,0.8,0.7432432432432432,0.8245356793743891,0.6700306135801345
Best_Size_and_LambdaCD,58,0.0625,sigmoid,0,106,0.828125,0.8846153846153846,0.7419354838709677,0.7894736842105263,0.9090909090909091,0.8070175438596491,0.7666666666666667,0.8255131964809383,0.6624573759969491
Best_Size_and_LambdaCD,58,0.0625,sigmoid,0,107,0.8125,0.8518518518518519,0.7419354838709677,0.7837837837837838,0.8787878787878788,0.7931034482758621,0.7615894039735099,0.8103616813294232,0.6281352475204246
Best_Size_and_LambdaCD,58,0.0625,sigmoid,0,108,0.78125,0.8148148148148148,0.7096774193548387,0.7567567567567568,0.8484848484848485,0.7586206896551724,0.7284768211920529,0.7790811339198436,0.5648271280852952
Best_Size_and_LambdaCD,58,0.0625,sigmoid,0,109,0.859375,0.9230769230769231,0.7741935483870968,0.8157894736842105,0.9393939393939394,0.8421052631578947,0.8,0.8567937438905181,0.7261169436603195
Best_Size_and_LambdaCD,58,0.0625,sigmoid,0,110,0.8125,0.9130434782608695,0.6774193548387096,0.7560975609756098,0.9393939393939394,0.7777777777777778,0.7142857142857143,0.8084066471163245,0.6424446191834056
Best_Size_and_LambdaCD,58,0.0625,sigmoid,0,111,0.84375,0.92,0.7419354838709677,0.7948717948717948,0.9393939393939394,0.8214285714285714,0.7718120805369127,0.8406647116324536,0.697899124306908
