Model_Type,Hidden_Nodes,Lambda_Value,Activation,Fold_ID,Seed,Iteration,Fitness
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,21,0.615451797244202
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,22,0.615451797244202
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,23,0.6294606697699072
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,24,0.6294606697699072
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,25,0.6294606697699072
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,26,0.6294606697699072
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,27,0.6294606697699072
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,28,0.6294606697699072
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,29,0.6294606697699072
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,30,0.6294606697699072
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,31,0.6294606697699072
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,32,0.6294606697699072
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,33,0.6294606697699072
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,34,0.6319269240591971
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,35,0.6319269240591971
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,36,0.6319269240591971
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,37,0.6319269240591971
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,38,0.6319269240591971
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,39,0.6319269240591971
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,40,0.6319269240591971
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,41,0.6319269240591971
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,42,0.6319269240591971
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,43,0.6532758287649905
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,44,0.6532758287649905
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,45,0.6532758287649905
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,46,0.6532758287649905
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,47,0.6532758287649905
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,48,0.6619748848121034
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,49,0.6619748848121034
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,50,0.6692845050698188
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,51,0.6692845050698188
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,52,0.6692845050698188
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,53,0.6692845050698188
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,54,0.6692845050698188
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,55,0.6692845050698188
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,56,0.6692845050698188
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,57,0.6692845050698188
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,58,0.6693063619897304
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,59,0.6693063619897304
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,60,0.6693063619897304
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,61,0.6693063619897304
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,62,0.6693063619897304
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,63,0.6693063619897304
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,64,0.6693063619897304
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,65,0.6693063619897304
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,66,0.6693063619897304
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,67,0.6693063619897304
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,68,0.6693063619897304
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,69,0.6693063619897304
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,70,0.6693063619897304
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,71,0.6693063619897304
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,72,0.6693063619897304
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,73,0.6693063619897304
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,74,0.6693063619897304
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,75,0.6693063619897304
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,76,0.6693063619897304
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,77,0.6693063619897304
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,78,0.6693063619897304
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,79,0.6693063619897304
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,80,0.6693063619897304
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,81,0.6693063619897304
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,82,0.6693063619897304
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,83,0.6693063619897304
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,84,0.6693063619897304
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,85,0.6693063619897304
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,86,0.6693063619897304
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,87,0.6693063619897304
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,88,0.6693063619897304
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,89,0.6693063619897304
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,90,0.6693063619897304
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,91,0.6693063619897304
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,92,0.6693063619897304
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,93,0.6693063619897304
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,94,0.6693063619897304
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,95,0.6693063619897304
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,96,0.6693063619897304
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,97,0.6693063619897304
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,98,0.6693063619897304
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,99,0.6693063619897304
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,102,100,0.6693063619897304
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,1,0.5728294723738452
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,2,0.5728294723738452
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,3,0.5728294723738452
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,4,0.5737474846294184
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,5,0.5935250771082228
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,6,0.5935250771082228
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,7,0.6068083148708234
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,8,0.6170688424456521
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,9,0.6170688424456521
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,10,0.6170688424456521
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,11,0.6170688424456521
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,12,0.6170688424456521
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,13,0.6170688424456521
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,14,0.6290985166146794
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,15,0.6290985166146794
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,16,0.6290985166146794
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,17,0.6456900853365117
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,18,0.6456900853365117
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,19,0.6456900853365117
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,20,0.6456900853365117
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,21,0.6456900853365117
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,22,0.6456900853365117
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,23,0.6456900853365117
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,24,0.6456900853365117
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,25,0.6456900853365117
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,26,0.6508744042227268
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,27,0.6508744042227268
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,28,0.6508744042227268
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,29,0.667387716072569
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,30,0.667387716072569
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,31,0.667387716072569
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,32,0.667387716072569
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,33,0.667387716072569
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,34,0.667387716072569
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,35,0.667387716072569
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,36,0.667387716072569
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,37,0.667387716072569
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,38,0.667387716072569
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,39,0.667387716072569
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,40,0.667387716072569
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,41,0.667387716072569
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,42,0.667387716072569
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,43,0.667387716072569
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,44,0.6739429996901725
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,45,0.6739429996901725
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,46,0.6739429996901725
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,47,0.6739429996901725
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,48,0.6739429996901725
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,49,0.6739429996901725
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,50,0.6739429996901725
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,51,0.6739429996901725
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,52,0.6739429996901725
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,53,0.6739429996901725
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,54,0.6739429996901725
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,55,0.6781014000233294
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,56,0.6781014000233294
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,57,0.6781014000233294
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,58,0.6781014000233294
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,59,0.6781014000233294
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,60,0.6781014000233294
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,61,0.6781014000233294
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,62,0.6831388539364289
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,63,0.6831388539364289
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,64,0.6831388539364289
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,65,0.6831388539364289
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,66,0.6850019805338441
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,67,0.6850019805338441
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,68,0.6850019805338441
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,69,0.6850019805338441
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,70,0.6850019805338441
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,71,0.6850019805338441
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,72,0.6850019805338441
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,73,0.6850019805338441
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,74,0.6850019805338441
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,75,0.6850019805338441
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,76,0.6850019805338441
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,77,0.6850019805338441
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,78,0.6850019805338441
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,79,0.6850019805338441
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,80,0.6850019805338441
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,81,0.6850019805338441
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,82,0.6850019805338441
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,83,0.6850019805338441
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,84,0.6850019805338441
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,85,0.6850019805338441
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,86,0.6850019805338441
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,87,0.6850019805338441
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,88,0.6850019805338441
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,89,0.6850019805338441
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,90,0.6850019805338441
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,91,0.6850019805338441
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,92,0.6850019805338441
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,93,0.6850019805338441
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,94,0.6850019805338441
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,95,0.6850019805338441
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,96,0.6850019805338441
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,97,0.6850019805338441
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,98,0.6850019805338441
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,99,0.6850019805338441
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,103,100,0.6850019805338441
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,1,0.5663005366139648
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,2,0.5663005366139648
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,3,0.5663005366139648
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,4,0.5900026872578765
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,5,0.5962280441263628
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,6,0.6227888501225816
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,7,0.6443228571749655
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,8,0.6443228571749655
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,9,0.6443228571749655
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,10,0.6443228571749655
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,11,0.6443228571749655
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,12,0.6443228571749655
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,13,0.6443228571749655
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,14,0.6443228571749655
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,15,0.6443228571749655
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,16,0.6443228571749655
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,17,0.6443228571749655
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,18,0.6443228571749655
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,19,0.6443228571749655
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,20,0.6443228571749655
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,21,0.6443228571749655
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,22,0.6557559901595373
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,23,0.6557559901595373
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,24,0.6557559901595373
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,25,0.6557559901595373
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,26,0.6557559901595373
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,27,0.6557559901595373
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,28,0.6557559901595373
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,29,0.6557559901595373
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,30,0.6557559901595373
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,31,0.6557559901595373
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,32,0.6557559901595373
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,33,0.6557559901595373
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,34,0.6557559901595373
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,35,0.6557559901595373
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,36,0.6557559901595373
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,37,0.6557559901595373
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,38,0.6557559901595373
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,39,0.6557559901595373
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,40,0.6583133531360654
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,41,0.6632183833856029
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,42,0.6632183833856029
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,43,0.666649997624154
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,44,0.666649997624154
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,45,0.666649997624154
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,46,0.666649997624154
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,47,0.666649997624154
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,48,0.666649997624154
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,49,0.666649997624154
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,50,0.666649997624154
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,51,0.666649997624154
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,52,0.666649997624154
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,53,0.666649997624154
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,54,0.666649997624154
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,55,0.666649997624154
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,56,0.666649997624154
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,57,0.666649997624154
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,58,0.666649997624154
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,59,0.666649997624154
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,60,0.666649997624154
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,61,0.666649997624154
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,62,0.666649997624154
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,63,0.666649997624154
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,64,0.666649997624154
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,65,0.666649997624154
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,66,0.666649997624154
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,67,0.666649997624154
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,68,0.666649997624154
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,69,0.666649997624154
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,70,0.666649997624154
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,71,0.666649997624154
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,72,0.666649997624154
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,73,0.666649997624154
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,74,0.666649997624154
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,75,0.666649997624154
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,76,0.666649997624154
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,77,0.666649997624154
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,78,0.666649997624154
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,79,0.666649997624154
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,80,0.666649997624154
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,81,0.666649997624154
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,82,0.6723793245227991
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,83,0.6723793245227991
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,84,0.6723793245227991
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,85,0.6723793245227991
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,86,0.6723793245227991
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,87,0.6723793245227991
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,88,0.6723793245227991
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,89,0.6723793245227991
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,90,0.6723793245227991
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,91,0.6723793245227991
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,92,0.6723793245227991
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,93,0.6723793245227991
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,94,0.6723793245227991
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,95,0.6723793245227991
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,96,0.6723793245227991
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,97,0.6723793245227991
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,98,0.6723793245227991
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,99,0.6723793245227991
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,104,100,0.6723793245227991
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,105,1,0.5920045067646256
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,105,2,0.5920045067646256
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,105,3,0.5920045067646256
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,105,4,0.5920045067646256
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,105,5,0.601744567627646
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,105,6,0.601744567627646
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,105,7,0.608251297143692
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,105,8,0.608251297143692
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,105,9,0.608251297143692
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,105,10,0.608251297143692
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,105,11,0.608251297143692
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,105,12,0.6177825129462817
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,105,13,0.6279970737570089
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,105,14,0.6404154755670417
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,105,15,0.6404154755670417
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,105,16,0.6404154755670417
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,105,17,0.6404154755670417
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,105,18,0.6404154755670417
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,105,19,0.6404154755670417
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,105,20,0.6404154755670417
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,105,21,0.6404154755670417
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,105,22,0.6404154755670417
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,105,23,0.6404154755670417
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,105,24,0.6404154755670417
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,105,25,0.6404154755670417
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,105,26,0.6404154755670417
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,105,27,0.6404154755670417
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,105,28,0.6404154755670417
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,105,29,0.6404154755670417
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,105,30,0.6404154755670417
ABC_CVEnsemble_RELMCD,34,0.125,sigmoid,1,105,31,0.6404154755670417
