Model_Type,Hidden_Nodes,Lambda_Value,Activation,Fold_ID,Seed,Accuracy,Precision,Recall,NPV,Specificity,F1-Score,F2-Score,Bal Accuracy,MCC
Best_Lambda,49,0.125,sigmoid,0,101,0.71875,0.76,0.6129032258064516,0.6923076923076923,0.8181818181818182,0.6785714285714286,0.6375838926174496,0.7155425219941349,0.44156888639791453
Best_Lambda,49,0.125,sigmoid,0,102,0.734375,0.7692307692307693,0.6451612903225806,0.7105263157894737,0.8181818181818182,0.7017543859649122,0.6666666666666666,0.7316715542521994,0.4714786730068376
Best_Lambda,49,0.125,sigmoid,0,103,0.71875,0.76,0.6129032258064516,0.6923076923076923,0.8181818181818182,0.6785714285714286,0.6375838926174496,0.7155425219941349,0.44156888639791453
Best_Lambda,49,0.125,sigmoid,0,104,0.703125,0.7307692307692307,0.6129032258064516,0.6842105263157895,0.7878787878787878,0.6666666666666666,0.6333333333333333,0.7003910068426198,0.4078191053434671
Best_Lambda,49,0.125,sigmoid,0,105,0.75,0.7777777777777778,0.6774193548387096,0.7297297297297297,0.8181818181818182,0.7241379310344828,0.695364238410596,0.7478005865102639,0.5015190086501659
Best_Lambda,49,0.125,sigmoid,0,106,0.71875,0.76,0.6129032258064516,0.6923076923076923,0.8181818181818182,0.6785714285714286,0.6375838926174496,0.7155425219941349,0.44156888639791453
Best_Lambda,49,0.125,sigmoid,0,107,0.71875,0.76,0.6129032258064516,0.6923076923076923,0.8181818181818182,0.6785714285714286,0.6375838926174496,0.7155425219941349,0.44156888639791453
Best_Lambda,49,0.125,sigmoid,0,108,0.6875,0.72,0.5806451612903226,0.6666666666666666,0.7878787878787878,0.6428571428571429,0.6040268456375839,0.6842619745845553,0.37748632692066614
Best_Lambda,49,0.125,sigmoid,0,109,0.671875,0.7083333333333334,0.5483870967741935,0.65,0.7878787878787878,0.6181818181818182,0.5743243243243243,0.6681329423264907,0.34712429378247933
Best_Lambda,49,0.125,sigmoid,0,110,0.75,0.8,0.6451612903225806,0.717948717948718,0.8484848484848485,0.7142857142857143,0.6711409395973155,0.7468230694037146,0.5056514458751629
Best_Lambda,49,0.125,sigmoid,0,111,0.6875,0.6896551724137931,0.6451612903225806,0.6857142857142857,0.7272727272727273,0.6666666666666666,0.6535947712418301,0.686217008797654,0.37389885714349824
Best_Lambda,49,0.125,sigmoid,0,112,0.734375,0.7916666666666666,0.6129032258064516,0.7,0.8484848484848485,0.6909090909090909,0.6418918918918919,0.7306940371456501,0.4762868217015414
Best_Lambda,49,0.125,sigmoid,0,113,0.671875,0.6923076923076923,0.5806451612903226,0.6578947368421053,0.7575757575757576,0.631578947368421,0.6,0.6691104594330402,0.34415953768009666
Best_Lambda,49,0.125,sigmoid,0,114,0.703125,0.7727272727272727,0.5483870967741935,0.6666666666666666,0.8484848484848485,0.6415094339622641,0.5821917808219178,0.6984359726295211,0.4175920586676743
Best_Lambda,49,0.125,sigmoid,0,115,0.71875,0.76,0.6129032258064516,0.6923076923076923,0.8181818181818182,0.6785714285714286,0.6375838926174496,0.7155425219941349,0.44156888639791453
Best_Lambda,49,0.125,sigmoid,0,116,0.703125,0.7142857142857143,0.6451612903225806,0.6944444444444444,0.7575757575757576,0.6779661016949152,0.6578947368421053,0.7013685239491692,0.40572253759682037
