Model_Type,Hidden_Nodes,Lambda_Value,Activation,Fold_ID,Seed,Accuracy,Precision,Recall,NPV,Specificity,F1-Score,F2-Score,Bal Accuracy,MCC
Grid_Optimization_CV_EnsembleCD,34,0.125,sigmoid,0,101,0.8125,0.9130434782608695,0.6774193548387096,0.7560975609756098,0.9393939393939394,0.7777777777777778,0.7142857142857143,0.8084066471163245,0.6424446191834056
Grid_Optimization_CV_EnsembleCD,34,0.125,sigmoid,0,102,0.796875,0.8461538461538461,0.7096774193548387,0.7631578947368421,0.8787878787878788,0.7719298245614035,0.7333333333333333,0.7942326490713587,0.5987978083335785
Grid_Optimization_CV_EnsembleCD,34,0.125,sigmoid,0,103,0.84375,0.92,0.7419354838709677,0.7948717948717948,0.9393939393939394,0.8214285714285714,0.7718120805369127,0.8406647116324536,0.697899124306908
Grid_Optimization_CV_EnsembleCD,34,0.125,sigmoid,0,104,0.859375,0.9583333333333334,0.7419354838709677,0.8,0.9696969696969697,0.8363636363636363,0.777027027027027,0.8558162267839687,0.7346118775396656
Grid_Optimization_CV_EnsembleCD,34,0.125,sigmoid,0,105,0.828125,0.8846153846153846,0.7419354838709677,0.7894736842105263,0.9090909090909091,0.8070175438596491,0.7666666666666667,0.8255131964809383,0.6624573759969491
Grid_Optimization_CV_EnsembleCD,34,0.125,sigmoid,0,106,0.8125,0.88,0.7096774193548387,0.7692307692307693,0.9090909090909091,0.7857142857142857,0.738255033557047,0.8093841642228738,0.6338165648296596
Grid_Optimization_CV_EnsembleCD,34,0.125,sigmoid,0,107,0.796875,0.8461538461538461,0.7096774193548387,0.7631578947368421,0.8787878787878788,0.7719298245614035,0.7333333333333333,0.7942326490713587,0.5987978083335785
Grid_Optimization_CV_EnsembleCD,34,0.125,sigmoid,0,108,0.828125,0.8333333333333334,0.8064516129032258,0.8235294117647058,0.8484848484848485,0.819672131147541,0.8116883116883117,0.8274682306940371,0.6558988960900655
Grid_Optimization_CV_EnsembleCD,34,0.125,sigmoid,0,109,0.84375,0.8888888888888888,0.7741935483870968,0.8108108108108109,0.9090909090909091,0.8275862068965517,0.7947019867549668,0.8416422287390029,0.6914433669555541
Grid_Optimization_CV_EnsembleCD,34,0.125,sigmoid,0,110,0.859375,0.9230769230769231,0.7741935483870968,0.8157894736842105,0.9393939393939394,0.8421052631578947,0.8,0.8567937438905181,0.7261169436603195
Grid_Optimization_CV_EnsembleCD,34,0.125,sigmoid,0,111,0.796875,0.8,0.7741935483870968,0.7941176470588235,0.8181818181818182,0.7868852459016393,0.7792207792207793,0.7961876832844574,0.5932458672098203
Grid_Optimization_CV_EnsembleCD,34,0.125,sigmoid,0,112,0.8125,0.8518518518518519,0.7419354838709677,0.7837837837837838,0.8787878787878788,0.7931034482758621,0.7615894039735099,0.8103616813294232,0.6281352475204246
Grid_Optimization_CV_EnsembleCD,34,0.125,sigmoid,0,113,0.84375,0.8620689655172413,0.8064516129032258,0.8285714285714286,0.8787878787878788,0.8333333333333334,0.8169934640522876,0.8426197458455522,0.6879346426708458
Grid_Optimization_CV_EnsembleCD,34,0.125,sigmoid,0,114,0.859375,0.9583333333333334,0.7419354838709677,0.8,0.9696969696969697,0.8363636363636363,0.777027027027027,0.8558162267839687,0.7346118775396656
