Hidden_Nodes,Activation,Lambda_Value,Fold,ELM_Seed,Accuracy,Precision,Recall,NPV,Specificity,F1-Score,F2-Score,Bal Accuracy,MCC
44,sigmoid,0.0,4,103,0.8235294117647058,0.8636363636363636,0.76,0.7931034482758621,0.8846153846153846,0.8085106382978723,0.7786885245901639,0.8223076923076923,0.6506493575252608
44,sigmoid,0.0,4,104,0.7254901960784313,0.7619047619047619,0.64,0.7,0.8076923076923077,0.6956521739130435,0.6611570247933884,0.7238461538461538,0.45474301401034056
44,sigmoid,0.0,4,105,0.7647058823529411,0.8095238095238095,0.68,0.7333333333333333,0.8461538461538461,0.7391304347826086,0.7024793388429752,0.7630769230769231,0.5344402432698848
45,sigmoid,0.0,0,101,0.7450980392156863,0.7096774193548387,0.8461538461538461,0.8,0.64,0.7719298245614035,0.8148148148148148,0.7430769230769231,0.49777669463035495
45,sigmoid,0.0,0,102,0.7254901960784313,0.7,0.8076923076923077,0.7619047619047619,0.64,0.75,0.7835820895522388,0.7238461538461538,0.45474301401034056
45,sigmoid,0.0,0,103,0.7254901960784313,0.6875,0.8461538461538461,0.7894736842105263,0.6,0.7586206896551724,0.8088235294117647,0.7230769230769231,0.4613064531574389
45,sigmoid,0.0,0,104,0.7254901960784313,0.6875,0.8461538461538461,0.7894736842105263,0.6,0.7586206896551724,0.8088235294117647,0.7230769230769231,0.4613064531574389
45,sigmoid,0.0,0,105,0.7647058823529411,0.71875,0.8846153846153846,0.8421052631578947,0.64,0.7931034482758621,0.8455882352941176,0.7623076923076924,0.5424327604368505
45,sigmoid,0.0,1,101,0.8235294117647058,0.8636363636363636,0.76,0.7931034482758621,0.8846153846153846,0.8085106382978723,0.7786885245901639,0.8223076923076923,0.6506493575252608
45,sigmoid,0.0,1,102,0.7647058823529411,0.8095238095238095,0.68,0.7333333333333333,0.8461538461538461,0.7391304347826086,0.7024793388429752,0.7630769230769231,0.5344402432698848
45,sigmoid,0.0,1,103,0.7450980392156863,0.75,0.72,0.7407407407407407,0.7692307692307693,0.7346938775510204,0.7258064516129032,0.7446153846153847,0.48998517333228575
45,sigmoid,0.0,1,104,0.7254901960784313,0.7391304347826086,0.68,0.7142857142857143,0.7692307692307693,0.7083333333333334,0.6910569105691057,0.7246153846153847,0.451318607446686
45,sigmoid,0.0,1,105,0.7843137254901961,0.85,0.68,0.7419354838709677,0.8846153846153846,0.7555555555555555,0.7083333333333334,0.7823076923076924,0.5781140725612034
45,sigmoid,0.0,2,101,0.7450980392156863,0.8,0.64,0.7096774193548387,0.8461538461538461,0.7111111111111111,0.6666666666666666,0.7430769230769231,0.49777669463035495
45,sigmoid,0.0,2,102,0.7647058823529411,0.782608695652174,0.72,0.75,0.8076923076923077,0.75,0.7317073170731707,0.7638461538461538,0.5301448025829223
45,sigmoid,0.0,2,103,0.6274509803921569,0.6363636363636364,0.56,0.6206896551724138,0.6923076923076923,0.5957446808510638,0.5737704918032787,0.6261538461538462,0.2546694382676438
45,sigmoid,0.0,2,104,0.803921568627451,0.8,0.8,0.8076923076923077,0.8076923076923077,0.8,0.8,0.8038461538461539,0.6076923076923076
45,sigmoid,0.0,2,105,0.7450980392156863,0.8,0.64,0.7096774193548387,0.8461538461538461,0.7111111111111111,0.6666666666666666,0.7430769230769231,0.49777669463035495
45,sigmoid,0.0,3,101,0.6274509803921569,0.6875,0.44,0.6,0.8076923076923077,0.5365853658536586,0.47413793103448276,0.6238461538461538,0.2668549015130478
45,sigmoid,0.0,3,102,0.6274509803921569,0.6875,0.44,0.6,0.8076923076923077,0.5365853658536586,0.47413793103448276,0.6238461538461538,0.2668549015130478
